EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
GOOGLE INC,SOFTWARE ENGINEER,275000,"MOUNTAIN VIEW, CA",09/16/2014,02/15/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,318240,"MOUNTAIN VIEW, CA",04/24/2015,09/07/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,1139001,"PITTSBURG, PA",03/04/2014,08/02/2014,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER (QA),124682,"MOUNTAIN VIEW, CA",08/07/2013,10/01/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER (RESEARCH ENGINEER),147000,"MOUNTAIN VIEW, CA",05/24/2013,10/01/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER (SITE RELIABILITY ENGINEER),126000,"MOUNTAIN VIEW, CA",05/27/2014,09/29/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER - SITE RELIABILITY ENGINEER,100000,"MOUNTAIN VIEW, CA",03/17/2014,09/13/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER - SITE RELIABILITY ENGINEER,110000,"MOUNTAIN VIEW, CA",02/26/2015,08/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER - SITE RELIABILITY ENGINEER,110000,"KIRKLAND, WA",12/14/2012,06/10/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER - SITE RELIABILITY ENGINEER,110000,"MOUNTAIN VIEW, CA",03/18/2013,09/17/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER - SITE RELIABILITY ENGINEER,111200,"MOUNTAIN VIEW, CA",02/23/2015,08/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER - SITE RELIABILITY ENGINEER,126500,"MOUNTAIN VIEW, CA",03/19/2013,09/18/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER - SITE RELIABILITY ENGINEER,130500,"MOUNTAIN VIEW, CA",04/17/2014,10/01/2014,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER - SITE RELIABILITY ENGINEER, MANAGER",170000,"MOUNTAIN VIEW, CA",11/07/2014,12/08/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER -SITE RELIABILITY ENGINEER,125000,"MOUNTAIN VIEW, CA",03/27/2013,09/25/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER 11124,180000,"SEATTLE, WA",07/07/2014,07/14/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER 1615.16223,114000,"PITTSBURGH, PA",11/07/2014,11/14/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER 1615.17393,120000,"MOUNTAIN VIEW, CA",01/09/2015,02/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER 1615.4761,144534,"MOUNTAIN VIEW, CA",03/17/2015,05/18/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER 1615.4833,198900,"MOUNTAIN VIEW, CA",03/02/2015,09/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER 1615.780,151500,"MOUNTAIN VIEW, CA",11/17/2014,01/15/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER II,105000,"NEW YORK, NY",08/28/2012,09/10/2012,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER III,149000,"SEATTLE, WA",10/10/2012,10/15/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,99100,"MOUNTAIN VIEW, CA",06/08/2015,06/15/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",02/24/2015,08/22/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"NEW YORK, NY",02/24/2015,08/22/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",09/10/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/31/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/31/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/31/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/11/2014,08/31/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/05/2014,03/31/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/12/2014,09/04/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/14/2014,09/07/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/14/2014,09/11/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/18/2014,09/16/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/19/2014,09/18/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"NEW YORK, NY",02/19/2014,03/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",12/17/2012,06/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"NEW YORK, NY",01/11/2013,06/29/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/04/2013,08/31/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"KIRKLAND, WA",03/18/2013,09/06/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",03/21/2013,09/20/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"NEW YORK, NY",07/18/2013,09/09/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,100000,"MOUNTAIN VIEW, CA",07/24/2013,01/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,101000,"MOUNTAIN VIEW, CA",03/07/2014,08/26/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,103000,"MOUNTAIN VIEW, CA",03/06/2015,08/12/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,103000,"MOUNTAIN VIEW, CA",04/02/2014,04/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,104300,"MOUNTAIN VIEW, CA",08/27/2013,01/15/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,104400,"MOUNTAIN VIEW, CA",06/25/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"IRVINE, CA",11/18/2014,12/08/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"IRVINE, CA",02/16/2015,07/26/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",02/09/2015,07/28/2015,DENIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",02/20/2015,08/13/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",02/18/2015,07/28/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",02/24/2015,08/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",02/27/2015,08/26/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/20/2015,09/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",08/03/2015,09/21/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",09/20/2013,10/21/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",02/03/2014,07/15/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"NEW YORK, NY",02/25/2014,08/14/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",02/20/2014,08/20/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/05/2014,08/26/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/05/2014,08/26/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/14/2014,08/08/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/12/2014,08/08/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/11/2014,09/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/12/2014,09/10/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/12/2014,09/11/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/17/2014,09/14/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/17/2014,09/15/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"LOS ANGELES, CA",03/18/2014,09/17/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/19/2014,09/18/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",06/27/2014,07/21/2014,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"SAN BRUNO, CA",06/27/2014,07/21/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"SAN BRUNO, CA",07/09/2014,07/21/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"NEW YORK, NY",12/17/2012,06/04/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",12/21/2012,06/20/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",01/11/2013,07/02/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",01/29/2013,07/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",02/22/2013,08/14/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",02/27/2013,08/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/12/2013,09/10/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/12/2013,09/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/13/2013,09/11/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"SAN BRUNO, CA",03/18/2013,09/17/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/19/2013,09/14/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",03/22/2013,09/16/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105000,"MOUNTAIN VIEW, CA",05/08/2013,05/28/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105200,"SAN BRUNO, CA",05/05/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,105600,"MOUNTAIN VIEW, CA",06/21/2013,06/24/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,106000,"MOUNTAIN VIEW, CA",09/17/2013,10/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,106500,"NEW YORK CITY, NY",03/04/2013,08/04/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,107000,"CAMBRIDGE, MA",05/23/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,108000,"MOUNTAIN VIEW, CA",02/11/2015,08/06/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,108000,"NEW YORK, NY",03/31/2015,05/14/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,108000,"MOUNTAIN VIEW, CA",03/27/2014,05/19/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,108000,"MOUNTAIN VIEW, CA",04/02/2014,05/19/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,108500,"MOUNTAIN VIEW, CA",02/22/2013,08/14/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,108800,"MOUNTAIN VIEW, CA",06/20/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,109000,"MOUNTAIN VIEW, CA",12/12/2013,01/27/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,109000,"MOUNTAIN VIEW, CA",03/10/2014,09/05/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,109100,"MOUNTAIN VIEW, CA",05/21/2014,09/30/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,109200,"LOS ANGELES, CA",02/21/2015,07/26/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",12/23/2014,03/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",02/11/2015,02/23/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"SAN BRUNO, CA",02/22/2015,08/18/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",02/25/2015,08/22/2015,DENIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",03/05/2015,08/22/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"SAN BRUNO, CA",05/15/2015,07/06/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",05/28/2015,06/15/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"PALO ALTO, TX",07/02/2015,07/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",07/09/2015,07/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",02/05/2014,03/18/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",03/12/2014,09/11/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",05/28/2014,11/24/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",06/19/2014,10/03/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"PALO ALTO, CA",07/28/2014,10/01/2014,DENIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"PALO ALTO, CA",08/04/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"SAN BRUNO, CA",08/19/2014,09/03/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"CAMBRIDGE, MA",08/29/2014,11/22/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"CAMBRIDGE, MA",09/02/2014,11/22/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",09/16/2014,10/13/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, TX",09/19/2014,10/13/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"NEW YORK, NY",01/25/2013,03/18/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",03/15/2013,09/14/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110000,"MOUNTAIN VIEW, CA",05/21/2013,07/29/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110160,"MOUNTAIN VIEW, CA",02/26/2015,08/23/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110160,"MOUNTAIN VIEW, CA",02/04/2015,05/25/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,110400,"MOUNTAIN VIEW, CA",02/06/2014,06/20/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,111154,"MOUNTAIN VIEW, CA",02/17/2015,08/18/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,113000,"MOUNTAIN VIEW, CA",03/12/2014,08/12/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,113000,"MOUNTAIN VIEW, CA",03/19/2014,09/18/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",10/23/2014,11/17/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",02/25/2015,02/25/2015,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",02/26/2015,02/26/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",03/05/2015,08/28/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",03/24/2015,03/30/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",03/26/2015,09/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",05/27/2015,06/08/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",07/01/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",12/10/2013,01/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"SAN BRUNO, CA",12/27/2013,02/24/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",02/12/2014,08/05/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",11/22/2013,03/05/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"PITTSBURGH, PA",01/22/2013,07/18/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",03/18/2013,09/17/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"MOUNTAIN VIEW, CA",03/20/2013,09/18/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,115000,"SAN BRUNO, CA",04/19/2013,05/13/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,116000,"KIRKLAND, WA",11/26/2012,12/10/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,118000,"MOUNTAIN VIEW, CA",03/05/2015,04/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,118000,"MOUNTAIN VIEW, CA",06/28/2013,08/12/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,119000,"MOUNTAIN VIEW, CA",02/06/2015,04/27/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"MOUNTAIN VIEW, CA",02/26/2015,08/23/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"MOUNTAIN VIEW, CA",05/21/2015,06/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"MOUNTAIN VIEW, CA",06/08/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"MOUNTAIN VIEW, CA",06/05/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"MOUNTAIN VIEW, CA",07/13/2015,09/15/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"SEATTLE, WA",03/04/2014,03/24/2014,DENIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"SEATTLE, WA",03/06/2014,03/24/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"MOUNTAIN VIEW, CA",03/14/2014,04/14/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"KIRKLAND, WA",07/01/2014,07/02/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"PALO ALTO, CA",07/30/2014,08/11/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"SAN FRANCISCO, CA",08/05/2014,08/11/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"MOUNTAIN VIEW, CA",10/04/2012,10/22/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"MOUNTAIN VIEW, CA",02/19/2013,03/11/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120000,"IRVINE, CA",05/22/2013,10/04/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,120400,"PITTSBURGH, PA",03/23/2015,08/06/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,121000,"MOUNTAIN VIEW, CA",05/30/2013,11/08/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,122000,"MOUNTAIN VIEW, CA",06/10/2015,10/08/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,122000,"MOUNTAIN VIEW, CA",06/17/2015,10/08/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,124000,"KIRKLAND, WA",09/25/2014,10/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,124000,"KIRKLAND, WA",09/26/2014,10/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,124000,"PALO ALTO, CA",01/26/2015,02/16/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,124000,"PALO ALTO, CA",01/29/2015,02/16/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,124000,"MOUNTAIN VIEW, CA",02/05/2015,03/05/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,124000,"CAMBRIDGE, MA",10/18/2013,02/28/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,124200,"MOUNTAIN VIEW, CA",06/10/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,124820,"MOUNTAIN VIEW, CA",06/17/2013,09/09/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,125000,"NEW YORK, NY",02/22/2015,08/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,125000,"SAN BRUNO, CA",04/23/2015,06/08/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,125000,"NEW YORK, NY",09/20/2013,02/11/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,125000,"MOUNTAIN VIEW, CA",02/12/2014,07/17/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,125500,"MOUNTAIN VIEW, CA",05/20/2013,08/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,126156,"MOUNTAIN VIEW, CA",06/19/2014,10/03/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,126300,"MOUNTAIN VIEW, CA",06/23/2014,10/03/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,127000,"MOUNTAIN VIEW, CA",02/21/2015,08/16/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,127000,"NEW YORK, NY",10/19/2013,10/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,127000,"MOUNTAIN VIEW, CA",03/10/2014,09/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,127000,"MOUNTAIN VIEW, CA",01/09/2013,06/10/2013,CERTIFIED
