EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
AT KEARNEY INC,ANALYTICS ANALYST,73500,"HOUSTON, TX",06/17/2015,06/17/2015,CERTIFIED
EXXONMOBIL GLOBAL SERVICES COMAPNY,ANALYTICS ARCHITECT,133500,"HOUSTON, TX",06/04/2014,07/01/2014,CERTIFIED
AT KEARNEY INC,ANALYTICS ASSOCIATE,110000,"HOUSTON, TX",05/11/2015,09/02/2015,CERTIFIED
AT KEARNEY INC,ANALYTICS MANAGER,150000,"HOUSTON, TX",05/11/2015,09/02/2015,CERTIFIED
US ANESTHESIA PARTNERS OF TEXAS PA,ANESTHESIOLOGIST,260000,"HOUSTON, TX",03/12/2015,09/02/2015,CERTIFIED
TECHNIP USA INC,AORA ENGINEER,85000,"HOUSTON, TX",04/28/2014,05/19/2014,CERTIFIED
GENERAL ELECTRIC COMPANY,APPLIANCES TECHNOLOGY LEADER,112000,"HOUSTON, TX",03/04/2014,03/05/2014,CERTIFIED
JAPAN MACHINE TOOLS CORP,APPLICATION & ENGINEERING MANAGER,67517,"HOUSTON, TX",05/20/2014,07/01/2014,CERTIFIED
PYRAMID TECHNOLOGY SOLUTIONS INC,APPLICATION ANALYST,81869,"HOUSTON, TX",01/12/2015,01/19/2015,CERTIFIED
TECH MAHINDRA (AMERICAS) INC,APPLICATION ANALYST,83600,"HOUSTON, TX",05/13/2015,08/20/2015,CERTIFIED
TELECHECK SERVICES INC,APPLICATION ANALYST,90000,"HOUSTON, TX",01/22/2013,02/01/2013,CERTIFIED
LANDRY'S MANAGEMENT LP,APPLICATION ANALYST / DEVELOPER,108211,"HOUSTON, TX",07/05/2013,08/17/2013,CERTIFIED
EXTERRAN ENERGY SOLUTIONS LP,APPLICATION ANALYST SR.,90688,"HOUSTON, TX",03/28/2013,04/08/2013,CERTIFIED
EXTERRAN ENERGY SOLUTIONS LP,APPLICATION ANALYST SR.,90688,"HOUSTON, TX",04/05/2013,04/15/2013,CERTIFIED
EXTERRAN ENERGY SOLUTIONS LP,APPLICATION ANALYST SR.,90688,"HOUSTON, TX",04/19/2013,04/25/2013,CERTIFIED
EXTERRAN ENERGY SOLUTIONS LP,APPLICATION ANALYST SR.,95000,"HOUSTON, TX",06/21/2013,10/01/2013,CERTIFIED
CHARMING CHARLIE LLC,"APPLICATION ANALYST, BUSINESS INTELLIGENCE",96366,"HOUSTON, TX",07/01/2014,07/07/2014,CERTIFIED
EAGLEBURGMANN INDUSTRIES LP,APPLICATION AND DESIGN ENGINEER,72833,"HOUSTON, TX",05/24/2013,10/01/2013,CERTIFIED
NATIONAL OILWELL VARCO LP,APPLICATION AND SUPPORT MAINTENANCE ANALYST,52000,"HOUSTON, TX",04/02/2012,10/01/2012,WITHDRAWN
HS SOLUTIONS INC,APPLICATION ARCHITECT,50398,"HOUSTON, TX",06/30/2015,07/01/2015,CERTIFIED
HS SOLUTIONS INC,APPLICATION ARCHITECT,58760,"HOUSTON, TX",06/30/2015,07/01/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,63939,"HOUSTON, TX",02/04/2013,08/04/2013,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70333,"HOUSTON, TX",12/23/2013,06/23/2014,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"HOUSTON, TX",02/21/2013,08/21/2013,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77273,"HOUSTON, TX",12/01/2014,06/01/2015,DENIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77273,"HOUSTON, TX",12/09/2014,06/09/2015,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77273,"HOUSTON, TX",12/09/2014,06/09/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,81869,"HOUSTON, TX",01/08/2015,07/08/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,84880,"HOUSTON, TX",12/31/2014,07/01/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,84880,"HOUSTON, TX",01/08/2015,07/08/2015,CERTIFIED
HS SOLUTIONS INC,APPLICATION ARCHITECT,86445,"HOUSTON, TX",09/04/2015,09/15/2015,CERTIFIED
PRISERVE CONSULTING INC,APPLICATION ARCHITECT,90000,"HOUSTON, TX",03/18/2013,09/16/2013,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,93600,"HOUSTON, TX",01/25/2013,07/25/2013,CERTIFIED
HS SOLUTIONS INC,APPLICATION ARCHITECT,95000,"HOUSTON, TX",10/16/2014,10/17/2014,CERTIFIED
HS SOLUTIONS INC,APPLICATION ARCHITECT,95000,"HOUSTON, TX",02/04/2014,02/04/2014,CERTIFIED
VITOL INC,APPLICATION ARCHITECT,97100,"HOUSTON, TX",05/17/2013,05/21/2013,DENIED
VITOL INC,APPLICATION ARCHITECT,97100,"HOUSTON, TX",05/21/2013,05/21/2013,CERTIFIED
IBM INDIA PVT LIMITED,APPLICATION ARCHITECT SAP SECURITY,81869,"HOUSTON, TX",03/03/2015,09/02/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT - SAP SECURITY,81869,"HOUSTON, TX",02/17/2015,08/17/2015,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT - SAP SECURITY,81869,"HOUSTON, TX",02/18/2015,08/18/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT SAP BASIS,77603,"HOUSTON, TX",12/04/2013,06/04/2014,CERTIFIED
WATERMARK SOLUTIONS LLC,APPLICATION CONSULTANT,63315,"HOUSTON, TX",08/05/2014,09/03/2014,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,63939,"HOUSTON, TX",03/15/2013,09/13/2013,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,64667,"HOUSTON, TX",02/05/2014,08/04/2014,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,64667,"HOUSTON, TX",02/18/2014,08/18/2014,CERTIFIED
VADASAMI LLC,APPLICATION CONSULTANT,65000,"HOUSTON, TX",03/19/2015,09/18/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,66394,"HOUSTON, TX",11/18/2014,05/18/2015,CERTIFIED
IBM INDIA PRIVATE LTD,APPLICATION CONSULTANT,73650,"HOUSTON, TX",12/20/2013,06/20/2014,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,76727,"HOUSTON, TX",09/04/2013,11/11/2013,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,80895,"HOUSTON, TX",01/30/2013,07/30/2013,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,81869,"HOUSTON, TX",02/27/2015,08/27/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,81869,"HOUSTON, TX",02/27/2015,08/27/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,81869,"HOUSTON, TX",03/03/2015,09/02/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION CONSULTANT,81869,"HOUSTON, TX",07/24/2014,08/01/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DB DEVELOPER,115000,"HOUSTON, TX",07/31/2014,08/13/2014,CERTIFIED
AMERICAN TECH VISION SOLUTIONS LLC,APPLICATION DEVELOPER,43000,"HOUSTON, TX",03/14/2015,09/10/2015,WITHDRAWN
AMERICAN TECH VISION SOLUTIONS LLC,APPLICATION DEVELOPER,43000,"HOUSTON, TX",03/19/2015,09/10/2015,WITHDRAWN
AMERICAN TECH VISION SOLUTIONS LLC,APPLICATION DEVELOPER,43000,"HOUSTON, TX",03/19/2015,09/10/2015,WITHDRAWN
AMERICAN TECH VISION SOLUTIONS LLC,APPLICATION DEVELOPER,43000,"HOUSTON, TX",03/23/2015,09/10/2015,CERTIFIED
AMERICAN TECH VISION SOLUTIONS LLC,APPLICATION DEVELOPER,43000,"HOUSTON, TX",03/23/2015,09/10/2015,CERTIFIED
THE MUSEUM OF FINE ARTS HOUSTON,APPLICATION DEVELOPER,60000,"HOUSTON, TX",02/11/2014,08/13/2014,CERTIFIED
THE MUSEUM OF FINE ARTS HOUSTON,APPLICATION DEVELOPER,60000,"HOUSTON, TX",04/05/2013,10/01/2013,CERTIFIED
INFOSOFT INC,APPLICATION DEVELOPER,60445,"HOUSTON, TX",03/18/2013,09/16/2013,CERTIFIED
THE MUSEUM OF FINE ARTS HOUSTON,APPLICATION DEVELOPER,60736,"HOUSTON, TX",02/25/2014,08/27/2014,CERTIFIED
CPANEL INC,APPLICATION DEVELOPER,60736,"HOUSTON, TX",07/31/2013,09/27/2013,WITHDRAWN
VEDICSOFT,APPLICATION DEVELOPER,60736,"HOUSTON, TX",08/01/2013,08/20/2013,CERTIFIED
CPANEL INC,APPLICATION DEVELOPER,60736,"HOUSTON, TX",08/06/2013,09/27/2013,CERTIFIED
VEDICSOFT,APPLICATION DEVELOPER,60736,"HOUSTON, TX",09/05/2013,09/18/2013,CERTIFIED
VEDICSOFT,APPLICATION DEVELOPER,60736,"HOUSTON, TX",09/05/2013,09/18/2013,CERTIFIED
SUN SOFT TECHNOLOGIES INC,APPLICATION DEVELOPER,62000,"HOUSTON, TX",03/06/2014,09/03/2014,CERTIFIED
SUN SOFT TECHNOLOGIES INC,APPLICATION DEVELOPER,62000,"HOUSTON, TX",03/07/2014,09/04/2014,CERTIFIED
SUN SOFT TECHNOLOGIES INC,APPLICATION DEVELOPER,62000,"HOUSTON, TX",03/11/2014,09/08/2014,CERTIFIED
SUN SOFT TECHNOLOGIES INC,APPLICATION DEVELOPER,62000,"HOUSTON, TX",03/14/2014,09/13/2014,CERTIFIED
SUN SOFT TECHNOLOGIES INC,APPLICATION DEVELOPER,62000,"HOUSTON, TX",03/19/2014,09/18/2014,CERTIFIED
SUN SOFT TECHNOLOGIES INC,APPLICATION DEVELOPER,62000,"HOUSTON, TX",03/23/2014,09/22/2014,CERTIFIED
SUNSOFT TECHNOLOGIES INC,APPLICATION DEVELOPER,63315,"HOUSTON, TX",03/10/2015,09/09/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,63939,"HOUSTON, TX",01/22/2013,02/01/2013,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,63939,"HOUSTON, TX",02/12/2013,08/12/2013,CERTIFIED
K-TEK RESOURCING LLC,APPLICATION DEVELOPER,64000,"HOUSTON, TX",03/04/2015,09/01/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,64043,"HOUSTON, TX",01/06/2014,07/06/2014,DENIED
SARLA TECHNOLOGIES USA INC (F/K/A SYNAPSE SYSTEM,APPLICATION DEVELOPER,64200,"HOUSTON, TX",03/13/2013,09/11/2013,CERTIFIED
TECH MAHINDRA (AMERICAS) INC,APPLICATION DEVELOPER,64667,"HOUSTON, TX",02/21/2014,08/19/2014,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,64667,"HOUSTON, TX",03/04/2014,09/01/2014,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,64667,"HOUSTON, TX",06/30/2014,09/19/2014,CERTIFIED
INFOWARETECH INC,APPLICATION DEVELOPER,65000,"HOUSTON, TX",11/01/2013,03/13/2014,CERTIFIED
FIRST TEK DOS LLC,APPLICATION DEVELOPER,66000,"HOUSTON, TX",01/05/2015,07/05/2015,CERTIFIED
FIRST TEK DOS LLC,APPLICATION DEVELOPER,66000,"HOUSTON, TX",05/13/2015,05/26/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,66394,"HOUSTON, TX",12/03/2014,06/03/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,66394,"HOUSTON, TX",01/16/2015,07/16/2015,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,66394,"HOUSTON, TX",03/09/2015,09/08/2015,WITHDRAWN
CPANEL INC,APPLICATION DEVELOPER,67076,"HOUSTON, TX",07/22/2013,09/27/2013,DENIED
ANVETA INC,APPLICATION DEVELOPER,69000,"HOUSTON, TX",10/07/2014,10/07/2014,CERTIFIED
ANVETA INC,APPLICATION DEVELOPER,69000,"HOUSTON, TX",01/10/2014,01/10/2014,CERTIFIED
ANVETA INC,APPLICATION DEVELOPER,69000,"HOUSTON, TX",07/16/2014,07/16/2014,CERTIFIED
ANVETA INC,APPLICATION DEVELOPER,69000,"HOUSTON, TX",04/25/2013,04/25/2013,CERTIFIED
AMERICAN TECH VISION SOLUTIONS LLC,APPLICATION DEVELOPER,70000,"HOUSTON, TX",08/20/2015,08/27/2015,CERTIFIED
DELTA SYSTEM & SOFTWARE INC,APPLICATION DEVELOPER,70000,"HOUSTON, TX",02/15/2013,02/15/2013,WITHDRAWN
INFOWARETECH INC,APPLICATION DEVELOPER,70000,"HOUSTON, TX",02/12/2013,02/20/2013,CERTIFIED
ZOYTO SERVICES LTD,APPLICATION DEVELOPER,70000,"HOUSTON, TX",09/12/2013,10/01/2013,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,70333,"HOUSTON, TX",11/25/2013,05/25/2014,CERTIFIED
RESOURCE LOGISTICS INC,APPLICATION DEVELOPER,72000,"HOUSTON, TX",05/08/2014,05/08/2014,CERTIFIED
SPLENDTEK INC,APPLICATION DEVELOPER,72000,"HOUSTON, TX",08/12/2014,08/13/2014,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER,73033,"HOUSTON, TX",11/24/2014,05/24/2015,CERTIFIED
NATIONAL OILWELL VARCO LP,APPLICATION DEVELOPER,75000,"HOUSTON, TX",12/02/2013,12/16/2013,DENIED
NATIONAL OILWELL VARCO LP,APPLICATION DEVELOPER,75000,"HOUSTON, TX",12/11/2013,12/16/2013,CERTIFIED
IBM CORPORATION,APPLICATION DEVELOPER,77875,"HOUSTON, TX",04/15/2014,10/01/2014,CERTIFIED
INFOWARETECH INC,APPLICATION DEVELOPER,80000,"HOUSTON, TX",05/29/2014,06/09/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,80000,"HOUSTON, TX",10/09/2012,02/21/2013,CERTIFIED
SESI CORPORATE LLC,APPLICATION DEVELOPER,80600,"HOUSTON, TX",07/31/2015,09/03/2015,CERTIFIED
NATIONAL OILWELL VARCO LP,APPLICATION DEVELOPER,82000,"HOUSTON, TX",08/19/2014,08/28/2014,CERTIFIED
SESI CORPORATE LLC,APPLICATION DEVELOPER,85000,"HOUSTON, TX",03/24/2015,09/14/2015,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,85000,"HOUSTON, TX",11/25/2013,04/05/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,85000,"HOUSTON, TX",01/06/2014,04/05/2014,CERTIFIED
SHIPCOM WIRELESS INC,APPLICATION DEVELOPER,88000,"HOUSTON, TX",03/05/2015,03/05/2015,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,90000,"HOUSTON, TX",08/12/2015,08/24/2015,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,90000,"HOUSTON, TX",06/12/2014,07/01/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,90000,"HOUSTON, TX",07/24/2014,08/10/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,92000,"HOUSTON, TX",08/25/2014,09/29/2014,CERTIFIED
EOG RESOURCES INC,APPLICATION DEVELOPER,93000,"HOUSTON, TX",03/19/2015,08/24/2015,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,95000,"HOUSTON, TX",12/05/2014,02/24/2015,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,100000,"HOUSTON, TX",07/24/2014,08/10/2014,CERTIFIED
NRG ENERGY INC,APPLICATION DEVELOPER,100600,"HOUSTON, TX",07/01/2015,11/21/2015,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,102000,"HOUSTON, TX",07/08/2013,07/15/2013,CERTIFIED
NRG ENERGY INC,APPLICATION DEVELOPER,104700,"HOUSTON, TX",07/01/2015,11/21/2015,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,105000,"HOUSTON, TX",09/01/2015,02/04/2016,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,110000,"HOUSTON, TX",07/02/2014,07/20/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,110000,"HOUSTON, TX",07/17/2014,08/10/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER,113000,"HOUSTON, TX",03/23/2015,04/12/2015,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER (ASSOCIATE),96500,"HOUSTON, CA",08/28/2014,10/11/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER (ASSOCIATE),96500,"HOUSTON, TX",09/08/2014,10/11/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER - ANALYST,75000,"HOUSTON, TX",02/21/2014,08/16/2014,CERTIFIED
THE UNIVERSITY OF HOUSTON,APPLICATION DEVELOPER 2,51000,"HOUSTON, TX",04/10/2013,06/21/2013,CERTIFIED
THE UNIVERSITY OF HOUSTON,APPLICATION DEVELOPER 3,58802,"HOUSTON, TX",04/03/2013,06/01/2013,WITHDRAWN
THE UNIVERSITY OF HOUSTON,APPLICATION DEVELOPER 3,58802,"HOUSTON, TX",04/03/2013,06/01/2013,CERTIFIED
UNIVERSITY OF HOUSTON SYSTEM,APPLICATION DEVELOPER 3,65050,"HOUSTON, TX",02/16/2015,05/09/2015,CERTIFIED
FSV PAYMENT SYSTEMS INC,APPLICATION DEVELOPER 3,95056,"HOUSTON, TX",11/07/2014,03/05/2015,CERTIFIED
THE UNIVERSITY OF HOUSTON,APPLICATION DEVELOPER 4,73000,"HOUSTON, TX",04/03/2013,04/15/2013,CERTIFIED
UNIVERSITY OF HOUSTON SYSTEM,APPLICATION DEVELOPER 4,77750,"HOUSTON, TX",08/31/2015,01/06/2016,CERTIFIED
THE UNIVERSITY OF HOUSTON,APPLICATION DEVELOPER 4,77750,"HOUSTON, TX",12/20/2012,01/05/2013,CERTIFIED
THE UNIVERSITY OF HOUSTON,APPLICATION DEVELOPER 4,77750,"HOUSTON, TX",12/12/2013,01/06/2014,CERTIFIED
UNIVERSITY OF HOUSTON SYSTEM,APPLICATION DEVELOPER 4,80000,"HOUSTON, TX",06/20/2014,08/15/2014,CERTIFIED
THE UNIVERSITY OF HOUSTON,APPLICATION DEVELOPER 4,90000,"HOUSTON, TX",08/21/2013,09/03/2013,WITHDRAWN
THE UNIVERSITY OF HOUSTON,APPLICATION DEVELOPER 4,90000,"HOUSTON, TX",08/21/2013,09/03/2013,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER ANALYST,75000,"HOUSTON, TX",03/14/2014,09/13/2014,CERTIFIED
US BANK NATIONAL ASSOCIATION,APPLICATION DEVELOPER CONSULTANT/MANAGER,130500,"HOUSTON, TX",06/23/2015,11/26/2015,CERTIFIED
NATIONAL OILWELL VARCO LP,APPLICATION DEVELOPER I,51605,"HOUSTON, TX",03/05/2015,09/04/2015,CERTIFIED
NATIONAL OILWELL VARCO LP,APPLICATION DEVELOPER II,66066,"HOUSTON, TX",05/20/2014,09/24/2014,CERTIFIED
NATIONAL OILWELL VARCO LP,APPLICATION DEVELOPER III,71663,"HOUSTON, TX",11/05/2014,02/09/2015,WITHDRAWN
NATIONAL OILWELL VARCO LP,APPLICATION DEVELOPER III,71663,"HOUSTON, TX",11/05/2014,02/09/2015,CERTIFIED
NATIONAL OILWELL VARCO LP,APPLICATION DEVELOPER III,75000,"HOUSTON, TX",07/31/2013,08/01/2013,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER LEAD,95000,"HOUSTON, TX",12/03/2014,01/05/2015,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER LEAD,110000,"HOUSTON, TX",07/23/2014,08/10/2014,CERTIFIED
JPMORGAN CHASE & CO,APPLICATION DEVELOPER LEAD,110000,"HOUSTON, TX",07/23/2014,08/10/2014,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION DEVELOPER SAP BI,70333,"HOUSTON, TX",01/21/2014,07/21/2014,CERTIFIED
JPMORGAN CHASE & CO,"APPLICATION DEVELOPER, ASSOCIATE",97000,"HOUSTON, TX",04/07/2014,04/28/2014,CERTIFIED
SUNSOFT SOLUTIONS INC,APPLICATION DEVELOPER/PROGRAMMER (SAP),51210,"HOUSTON, TX",10/21/2013,10/21/2013,CERTIFIED
MICROSOFT CORPORATION,APPLICATION DEVELOPMENT MANAGER,81926,"HOUSTON, TX",11/28/2012,12/10/2012,CERTIFIED
MICROSOFT CORPORATION,APPLICATION DEVELOPMENT MANAGER,87344,"HOUSTON, TX",01/09/2014,01/22/2014,CERTIFIED
MICROSOFT CORPORATION,APPLICATION DEVELOPMENT MANAGER,87344,"HOUSTON, TX",03/05/2014,03/05/2014,WITHDRAWN
NABORS CORPORATE SERVICES INC,APPLICATION DEVELOPMENT MANAGER,122500,"HOUSTON, TX",01/23/2014,05/29/2014,CERTIFIED
TELCO INTERCONTINENTAL CORPORATION,APPLICATION ENGINEER,48000,"HOUSTON, TX",03/11/2013,09/01/2013,CERTIFIED
TELCO INTERCONTINENTAL CORPORATION,APPLICATION ENGINEER,58000,"HOUSTON, TX",03/07/2014,09/04/2014,CERTIFIED
TELCO INTERCONTINENTAL CORPORATION,APPLICATION ENGINEER,58000,"HOUSTON, TX",03/19/2014,09/15/2014,CERTIFIED
QUALITY SYSTEM,APPLICATION ENGINEER,59600,"HOUSTON, TX",03/21/2013,09/01/2013,CERTIFIED
TELCO INTERCONTINENTAL CORPORATION,APPLICATION ENGINEER,43900,"HOUSTON, TX",08/01/2014,11/01/2014,CERTIFIED
NATIONAL OILWELL VARCO LP,APPLICATION ENGINEER,53123,"HOUSTON, TX",03/01/2013,08/29/2013,CERTIFIED
STEM XPERT LLC,APPLICATION ENGINEER,55000,"HOUSTON, TX",03/16/2015,09/01/2015,CERTIFIED
INVENSYS SYSTEMS INC,APPLICATION ENGINEER,60778,"HOUSTON, TX",03/04/2014,09/03/2014,CERTIFIED
FLOWSERVE US INC,APPLICATION ENGINEER,61000,"HOUSTON, TX",03/27/2012,09/01/2012,WITHDRAWN
DIGITAL LUMENS INC,APPLICATION ENGINEER,63898,"HOUSTON, TX",03/13/2015,09/12/2015,CERTIFIED
ALTAIR ENGINEERING INC,APPLICATION ENGINEER,64000,"HOUSTON, TX",09/25/2013,10/01/2013,CERTIFIED
DIRECT ENERGY LP,APPLICATION ENGINEER,64000,"HOUSTON, TX",08/08/2013,08/09/2013,CERTIFIED
DIRECT ENERGY LP,APPLICATION ENGINEER,64000,"HOUSTON, TX",08/09/2013,08/09/2013,CERTIFIED
INVENSYS SYSTEMS INC,APPLICATION ENGINEER,65000,"HOUSTON, TX",03/11/2013,09/10/2013,CERTIFIED
GEOMETRIC AMERICAS INC,APPLICATION ENGINEER,65460,"HOUSTON, TX",04/17/2015,09/28/2015,CERTIFIED
REAL TIME POWER INC,APPLICATION ENGINEER,65874,"HOUSTON, TX",03/07/2014,09/02/2014,CERTIFIED
SKF USA INC,APPLICATION ENGINEER,67746,"HOUSTON, TX",02/04/2015,07/18/2015,CERTIFIED
FLOWSERVE US INC,APPLICATION ENGINEER,67746,"HOUSTON, TX",03/06/2015,08/29/2015,CERTIFIED
ANALYSIS & DESIGN APPLICATION CO LTD,APPLICATION ENGINEER,68000,"HOUSTON, TX",03/18/2014,09/06/2014,CERTIFIED
CUMMINS INC,APPLICATION ENGINEER,68500,"HOUSTON, TX",03/24/2014,03/24/2014,CERTIFIED
POWELL ELECTRICAL SYSTEMS INC,APPLICATION ENGINEER,68848,"HOUSTON, TX",03/10/2015,09/06/2015,CERTIFIED
ANALYSIS & DESIGN APPLICATION CO LTD,APPLICATION ENGINEER,70000,"HOUSTON, TX",03/02/2015,08/26/2015,CERTIFIED
TEKWISSEN LLC,APPLICATION ENGINEER,70000,"HOUSTON, TX",03/22/2013,09/21/2013,CERTIFIED
TEKWISSEN LLC,APPLICATION ENGINEER,70000,"HOUSTON, TX",03/22/2013,09/21/2013,CERTIFIED
CONTROL INFOTECH INC,APPLICATION ENGINEER,70000,"HOUSTON, TX",06/10/2013,06/17/2013,CERTIFIED
CONTROL INFOTECH INC,APPLICATION ENGINEER,70325,"HOUSTON, TX",11/20/2012,11/20/2012,CERTIFIED
ANALYSIS & DESIGN APPLICATION CO LTD,APPLICATION ENGINEER,71765,"HOUSTON, TX",05/22/2014,06/15/2014,CERTIFIED
CLYDEUNION PUMPS INC,APPLICATION ENGINEER,78000,"HOUSTON, TX",02/19/2015,08/17/2015,CERTIFIED
CLYDEUNION PUMPS INC,APPLICATION ENGINEER,78000,"HOUSTON, TX",02/19/2015,08/17/2015,CERTIFIED
FLOWSERVE US INC,APPLICATION ENGINEER,79378,"HOUSTON, TX",08/07/2015,09/04/2015,CERTIFIED
CAMERON INTERNATIONAL CORPORATION,APPLICATION ENGINEER,81806,"HOUSTON, TX",06/04/2013,10/01/2013,CERTIFIED
SCHNEIDER ELECTRIC USA INC,APPLICATION ENGINEER,82000,"HOUSTON, TX",12/14/2012,01/01/2013,CERTIFIED
GENERAL ELECTRIC COMPANY - INFRASTRUCTURE,APPLICATION ENGINEER,82600,"HOUSTON, TX",06/17/2013,06/24/2013,CERTIFIED
ANALYSIS & DESIGN APPLICATION CO LTD,APPLICATION ENGINEER,83000,"HOUSTON, TX",07/24/2015,01/01/2016,CERTIFIED
FEI COMPANY,APPLICATION ENGINEER,83300,"HOUSTON, TX",04/15/2014,09/30/2014,CERTIFIED
CLYDEUNION PUMPS INC,APPLICATION ENGINEER,87500,"HOUSTON, TX",12/19/2014,01/19/2015,CERTIFIED
CLYDEUNION PUMPS INC,APPLICATION ENGINEER,87500,"HOUSTON, TX",06/03/2015,07/08/2015,CERTIFIED
ANALYSIS & DESIGN APPLICATION CO LTD,APPLICATION ENGINEER,90000,"HOUSTON, TX",03/02/2015,08/26/2015,CERTIFIED
ANALYSIS & DESIGN APPLICATION CO LTD,APPLICATION ENGINEER,90000,"HOUSTON, TX",03/18/2014,09/06/2014,CERTIFIED
WEATHERFORD INTERNATIONAL INC,APPLICATION ENGINEER,92000,"HOUSTON, TX",02/21/2013,08/20/2013,CERTIFIED
NATIONAL OILWELL VARCO LP,APPLICATION ENGINEER,95000,"HOUSTON, TX",04/02/2014,10/01/2014,CERTIFIED
INVENSYS SYSTEMS INC,APPLICATION ENGINEER,95483,"HOUSTON, TX",12/10/2013,05/02/2014,CERTIFIED
BENTLEY SYSTEMS INCORPORATED,APPLICATION ENGINEER,108971,"HOUSTON, TX",06/11/2014,07/07/2014,CERTIFIED
SCHNEIDER ELECTRIC USA INC,APPLICATION ENGINEER - EXPERT,99138,"HOUSTON, TX",04/10/2015,05/01/2015,CERTIFIED
